game_number,dynasty_number,dynasty_game_number,gamemode,difficulty,context,person,teammate,team,ignored,player,pos,pts,reb,ast,stl,blk,to,fgm,fga,X3pm,X3pa,ftm,fta,or,fls,dnk,result,ot,dbl_ot
251,25,6,5 man,All Star,Dynasty,Riley,NA,Milwaukee Bucks,NA,Grayson Allen,SG,4,0,2,0,0,5,1,1,0,0,2,2,0,1,0,Win,NA,NA
251,25,6,5 man,All Star,Dynasty,Guy,NA,Milwaukee Bucks,NA,Brook Lopez,C,4,7,0,0,2,1,1,4,0,2,2,2,0,0,1,Win,NA,NA
251,25,6,5 man,All Star,Challenger,Ben,NA,All-Time Utah Jazz,1971-72 New York Knicks,John Stockton,PG,2,0,4,1,0,1,1,3,0,0,0,2,0,0,0,Loss,NA,NA
251,25,6,5 man,All Star,Challenger,Nick,NA,All-Time Utah Jazz,1971-72 New York Knicks,Mark Eaton,C,5,8,1,0,1,1,2,4,0,0,1,2,3,1,0,Loss,NA,NA
251,25,6,5 man,All Star,Challenger,Frank,NA,All-Time Utah Jazz,1971-72 New York Knicks,Adrian Dantley,SF,3,0,1,0,0,0,1,7,0,0,1,2,0,1,1,Loss,NA,NA
252,57,4,6 man,All Star,Dynasty,Guy,NA,Dallas Mavericks,NA,Dwight Powell,C,0,5,0,0,0,1,0,3,0,0,0,0,2,2,0,Loss,NA,NA
252,57,4,6 man,All Star,Dynasty,Riley,NA,Dallas Mavericks,NA,Kyrie Irving,SG,17,1,0,2,0,1,8,22,1,3,0,0,0,0,0,Loss,NA,NA
252,57,4,6 man,All Star,Dynasty,Nick,NA,Dallas Mavericks,NA,Reggie Bullock,PF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Loss,NA,NA
252,57,4,6 man,All Star,Challenger,MJ,NA,2005-06 Memphis Grizzlies,1999-00 Portland Trail Blazers,Damon Stoudamire,PG,0,1,14,2,0,3,0,1,0,0,0,0,0,1,0,Win,NA,NA
252,57,4,6 man,All Star,Challenger,Ben,NA,2005-06 Memphis Grizzlies,1999-00 Portland Trail Blazers,Pau Gasol,C,23,14,1,1,4,1,11,12,0,0,1,2,2,1,5,Win,NA,NA
252,57,4,6 man,All Star,Challenger,Frank,NA,2005-06 Memphis Grizzlies,1999-00 Portland Trail Blazers,Mike Miller,SG,2,1,1,0,0,0,1,4,0,2,0,0,0,0,0,Win,NA,NA
253,42,3,5 man,All Star,Dynasty,Guy,NA,Chicago Bulls,NA,Lonzo Ball,PG,4,1,4,1,0,0,0,2,0,1,4,4,0,1,0,Win,NA,NA
253,42,3,5 man,All Star,Dynasty,Riley,NA,Chicago Bulls,NA,Demar Derozan,PF,11,4,6,3,0,3,5,8,0,0,1,2,2,3,4,Win,NA,NA
253,42,3,5 man,All Star,Challenger,MJ,NA,Brooklyn Nets,NA,Dorain Finney-Smith,PF,5,2,2,0,0,1,2,5,0,3,1,2,0,0,2,Loss,NA,NA
253,42,3,5 man,All Star,Challenger,Nick,NA,Brooklyn Nets,NA,Cameron Johnson,SF,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Loss,NA,NA
253,42,3,5 man,All Star,Challenger,Ben,NA,Brooklyn Nets,NA,Mikal Bridges,SG,11,3,1,2,0,2,4,5,1,2,2,5,0,1,1,Loss,NA,NA
254,70,1,4 man,All Star,Dynasty,Guy,NA,Golden State Warriors,NA,Draymond Green,PF,4,3,9,2,0,1,1,4,0,1,2,2,0,2,1,Win,NA,NA
254,70,1,4 man,All Star,Dynasty,Nick,NA,Golden State Warriors,NA,Andrew Wiggins,SF,4,1,1,0,0,2,2,3,0,1,0,0,0,0,0,Win,NA,NA
254,70,1,4 man,All Star,Challenger,MJ,NA,San Antonio Spurs,NA,Tre Jones,PG,4,0,3,1,0,2,1,8,0,0,2,2,0,0,0,Loss,NA,NA
254,70,1,4 man,All Star,Challenger,Riley,NA,San Antonio Spurs,NA,Zach Collins,C,6,8,1,0,0,2,3,5,0,0,0,0,2,4,2,Loss,NA,NA
255,71,1,4 man,All Star,CBC,Riley,Nick,1992-93 Charlotte Hornets,NA,Alonzo Mourning,C,12,8,4,0,6,1,5,12,0,0,2,2,0,2,2,Win,NA,NA
255,71,1,4 man,All Star,CBC,Nick,Riley,1992-93 Charlotte Hornets,NA,Larry Johnson,PF,4,2,1,0,0,0,1,4,0,1,2,4,0,1,0,Win,NA,NA
255,71,1,4 man,All Star,Challenger,Ben,Frank,1971-72 New York Knicks,NA,Walt Frazier,PG,8,1,2,0,0,3,4,9,0,0,0,0,1,2,0,Loss,NA,NA
255,71,1,4 man,All Star,Challenger,Frank,Ben,1971-72 New York Knicks,NA,Dick Barret,SG,1,2,4,2,0,2,0,1,0,0,1,4,0,1,0,Loss,NA,NA
256,71,2,4 man,All Star,CBC,Riley,Nick,1992-93 Charlotte Hornets,NA,Alonzo Mourning,C,4,9,3,1,2,1,2,8,0,0,0,0,2,1,2,Win,NA,NA
256,71,2,4 man,All Star,CBC,Nick,Riley,1992-93 Charlotte Hornets,NA,Larry Johnson,PF,2,1,0,0,0,1,1,4,0,0,0,0,0,1,0,Win,NA,NA
256,71,2,4 man,All Star,Challenger,Ben,Frank,2007-08 Denver Nuggets,NA,J. R. Smith,SG,5,1,1,1,0,2,2,8,0,3,1,2,0,1,1,Loss,NA,NA
256,71,2,4 man,All Star,Challenger,Frank,Ben,2007-08 Denver Nuggets,NA,Allen Iverson,PG,2,0,6,1,0,4,1,6,0,1,0,2,0,0,0,Loss,NA,NA
257,71,3,4 man,All Star,Dynasty,Riley,Nick,1992-93 Charlotte Hornets,NA,Alonzo Mourning,C,20,7,3,0,4,3,7,15,0,0,6,6,3,1,2,Loss,NA,NA
257,71,3,4 man,All Star,Dynasty,Nick,Riley,1992-93 Charlotte Hornets,NA,Larry Johnson,PF,5,3,1,0,0,0,2,5,1,1,0,0,0,2,0,Loss,NA,NA
257,71,3,4 man,All Star,Challenger,Ben,Frank,All-Time Dallas Mavericks,NA,Dirk Nowitzki,PF,9,4,3,0,0,0,3,10,1,3,2,3,0,1,1,Win,NA,NA
257,71,3,4 man,All Star,Challenger,Frank,Ben,All-Time Dallas Mavericks,NA,James Donaldson,C,4,4,1,1,2,2,2,3,0,0,0,0,0,1,0,Win,NA,NA
258,53,2,4 man,All Star,Dynasty,MJ,Nick,2005-06 Memphis Grizzlies,NA,Mike Miller,SG,0,2,0,1,0,7,0,8,0,7,0,0,0,2,0,Loss,NA,NA
258,53,2,4 man,All Star,Dynasty,Nick,MJ,2005-06 Memphis Grizzlies,NA,Eddie Jones,SF,10,3,0,0,0,3,5,8,0,1,0,0,0,3,2,Loss,NA,NA
258,53,2,4 man,All Star,Challenger,Riley,Ben,2002-03 Dallas Mavericks,NA,Grant Hill,SF,37,2,2,5,1,0,16,25,0,0,5,11,1,3,9,Win,NA,NA
258,53,2,4 man,All Star,Challenger,Ben,Riley,2002-03 Dallas Mavericks,NA,Isiah Thomas,PG,2,1,9,4,0,1,1,4,0,0,0,0,0,1,0,Win,NA,NA
259,72,1,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,0,5,2,0,1,1,0,4,0,1,0,0,3,0,0,Win,NA,NA
259,72,1,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,8,6,5,1,0,1,4,11,0,0,0,0,2,3,1,Win,NA,NA
259,72,1,4 man,All Star,Challenger,Riley,Nick,San Antonio Spurs,NA,Keldon Johnson,SF,5,1,6,5,0,2,2,7,1,2,0,0,0,5,1,Loss,NA,NA
259,72,1,4 man,All Star,Challenger,Nick,Riley,San Antonio Spurs,NA,Zach Collins,C,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,Loss,NA,NA
260,72,2,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,0,5,1,1,0,1,0,3,0,3,0,0,0,0,0,Win,NA,NA
260,72,2,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,21,3,4,2,0,1,8,12,0,1,5,6,1,0,5,Win,NA,NA
260,72,2,4 man,All Star,Challenger,Riley,Nick,2003-04 Detroit Pistons,NA,Chauncey Billups,PG,15,3,6,1,0,3,5,14,0,2,5,5,2,1,0,Loss,NA,NA
260,72,2,4 man,All Star,Challenger,Nick,Riley,2003-04 Detroit Pistons,NA,Darko Milicic,PF,2,2,1,0,1,0,1,2,0,0,0,0,1,0,1,Loss,NA,NA
261,73,3,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,Win,NA,NA
261,73,3,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,14,8,7,1,1,2,6,11,0,0,2,4,1,2,4,Win,NA,NA
261,73,3,4 man,All Star,Challenger,Riley,Nick,2003-04 Minnesota Timberwolves,NA,Sam Cassell,PG,2,1,11,2,0,1,1,3,0,1,0,0,0,0,0,Loss,NA,NA
261,73,3,4 man,All Star,Challenger,Nick,Riley,2003-04 Minnesota Timberwolves,NA,Ervin Johnson,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Loss,NA,NA
262,74,4,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,11,8,3,0,0,0,4,6,3,4,0,0,0,0,1,Win,NA,NA
262,74,4,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,25,5,3,0,0,0,12,18,0,0,1,2,1,2,7,Win,NA,NA
262,74,4,4 man,All Star,Challenger,Riley,Nick,Denver Nuggets,NA,Aaron Gordon,PF,2,6,2,0,0,0,1,6,0,2,0,2,0,1,1,Loss,NA,NA
262,74,4,4 man,All Star,Challenger,Nick,Riley,Denver Nuggets,NA,Kentavious Caldwell-Pope,SG,2,0,0,0,0,0,0,4,0,1,2,2,0,0,0,Loss,NA,NA
263,75,5,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,5,7,2,1,0,0,2,3,1,2,0,0,1,1,0,Win,NA,NA
263,75,5,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,10,5,4,1,0,2,3,10,0,0,4,5,2,0,2,Win,NA,NA
263,75,5,4 man,All Star,Challenger,Riley,Nick,Golden State Warriors,NA,Andrew Wiggins,SF,12,2,5,2,0,1,5,7,2,2,0,0,0,3,2,Loss,NA,NA
263,75,5,4 man,All Star,Challenger,Nick,Riley,Golden State Warriors,NA,Kevon Looney,C,2,3,0,1,1,1,1,1,0,0,0,0,0,1,1,Loss,NA,NA
264,76,6,4 man,All Star,Dynasty,MJ,Ben,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,8,7,4,0,0,1,3,6,2,3,0,0,0,0,1,Win,NA,NA
264,76,6,4 man,All Star,Dynasty,Ben,MJ,2015-16 Cleveland Cavaliers,NA,Lebron James,SF,12,2,6,1,0,2,6,9,0,0,0,1,1,0,4,Win,NA,NA
264,76,6,4 man,All Star,Challenger,Riley,Nick,2004-05 San Antonio Spurs,NA,Tony Parker,PG,5,0,4,0,0,3,1,5,0,1,3,4,0,1,2,Loss,NA,NA
264,76,6,4 man,All Star,Challenger,Nick,Riley,2004-05 San Antonio Spurs,NA,Tim Duncan,PF,8,5,2,0,2,2,4,10,0,0,0,0,1,1,2,Loss,NA,NA
